original_startlatitude,original_startlongitude,original_trip_count,distance,formatted,lat,lon,name,housenumber,street,zipcode,district,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url,,,,,,
36.1184,-86.8002,1,8.985098283,"3022 Brightwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.118398,-86.8001,,3022,Brightwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1184,-86.79,1,46.90482656,"1138 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11797848,-86.79002,,1138,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11840506,-86.77465045,1,163.2859328,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118429,-86.790129,1,49.74982538,"1144 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11798164,-86.790137,,1144,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118442,-86.787694,1,27.2629648,"3067 Lealand Lane, Nashville-Davidson, TN 37204, United States of America",36.11848681,-86.7873956,,3067,Lealand Lane,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118448,-86.79089,1,18.77541293,"3228 Granny White Pike, Nashville-Davidson, TN 37204, United States of America",36.11850143,-86.79108829,,3228,Granny White Pike,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118458,-86.79018,1,52.85370301,"1146 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11798269,-86.790176,,1146,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118471,-86.78952,1,56.24049352,"1114 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11796588,-86.789552,,1114,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118498,-86.79018,1,57.30141143,"1146 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11798269,-86.790176,,1146,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1185,-86.8002,1,4.014231425,"3021 Brightwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.118519,-86.800238,,3021,Brightwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118511,-86.788005,1,65.21225763,"1036 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11792491,-86.788031,,1036,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118517,-86.788425,1,64.62918482,"1058 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11793646,-86.78846,,1058,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118517,-86.788113,1,65.56258227,"1042 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11792806,-86.788148,,1042,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118531,-86.787897,1,44.1950544,"3059 Lealand Lane, Nashville-Davidson, TN 37204, United States of America",36.11862602,-86.78741924,,3059,Lealand Lane,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118542,-86.788025,1,68.61958962,"1036 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11792491,-86.788031,,1036,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118545,-86.788195,1,68.42368581,"1046 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11793016,-86.788226,,1046,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118557,-86.795789,2,21.98165727,"Sound Emporium, 3100 Belmont Boulevard, Nashville-Davidson, TN 37212, United States of America",36.1185544,-86.7960337,Sound Emporium,3100,Belmont Boulevard,37212,,Midtown,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118565,-86.790002,1,65.23763779,"1138 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11797848,-86.79002,,1138,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118613,-86.790192,7,70.0014008,"1148 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11798374,-86.790215,,1148,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118647,-86.790149,1,73.90815373,"1146 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11798269,-86.790176,,1146,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11865,-86.789985,1,74.73533465,"1138 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11797848,-86.79002,,1138,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118658,-86.77486,1,129.6553233,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118699,-86.790119,1,79.78369132,"1144 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11798164,-86.790137,,1144,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1187,-86.7996,1,9.915441729,"3016 Brightwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.11878426,-86.79963613,,3016,Brightwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1187,-86.7879,1,41.6942901,"3051 Lealand Lane, Nashville-Davidson, TN 37204, United States of America",36.11876522,-86.78744289,,3051,Lealand Lane,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118705,-86.782724,1,2.996913992,"881 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.1187268,-86.78274362,,881,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118716,-86.802888,3,4.199381375,"1816 Lombardy Avenue, Nashville, TN 37215, United States of America",36.118738,-86.80285,,1816,Lombardy Avenue,37215,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.11874,-86.790123,1,84.33568142,"1144 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11798164,-86.790137,,1144,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11874,-86.78273,1,1.911192022,"881 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.1187268,-86.78274362,,881,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118753,-86.782725,1,3.359670351,"881 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.1187268,-86.78274362,,881,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118771,-86.774839,1,121.7941305,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.118787,-86.790714,1,28.04217554,"3198 Granny White Pike, Nashville-Davidson, TN 37204, United States of America",36.118929,-86.790972,,3198,Granny White Pike,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1188,-86.7994,1,17.21350674,"3014 Brightwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.11890771,-86.79953764,,3014,Brightwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1188,-86.7913,1,52.80587656,"1200 Ferguson Avenue, Nashville-Davidson, TN 37212, United States of America",36.11902,-86.791821,,1200,Ferguson Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118804,-86.79032,1,60.5568062,"3176 Granny White Pike, Nashville-Davidson, TN 37204, United States of America",36.11898404,-86.79095628,,3176,Granny White Pike,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1189,-86.7996,1,5.666428152,"3014 Brightwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.11890771,-86.79953764,,3014,Brightwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.118978,-86.796073,1,23.93979718,"3008 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118853,-86.795856,,3008,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119029,-86.790298,1,56.88800448,"3100 Granny White Pike, Nashville-Davidson, TN 37204, United States of America",36.119175,-86.790905,,3100,Granny White Pike,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119051,-86.799479,34,2.673644815,"3012 Brightwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.11904107,-86.79945189,,3012,Brightwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119084,-86.777169,3,132.3446517,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.1191,-86.7962,1,41.34110744,"3008 Belmont Boulevard, Nashville, TN 37212, United States of America",36.118853,-86.795856,,3008,Belmont Boulevard,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119155,-86.793142,1,8.478257793,"1375 Ferguson Avenue, Nashville-Davidson, TN 37212, United States of America",36.11908035,-86.79316124,,1375,Ferguson Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119189,-86.776958,11,8.291718708,"Overbeck Lane, Nashville-Davidson, TN 37204, United States of America",36.1184517,-86.7774441,Overbeck Lane,,Overbeck Lane,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119236,-86.789633,1,172.9198412,"1104 Kirkwood Avenue, Nashville, TN 37204, United States of America",36.120782,-86.789425,,1104,Kirkwood Avenue,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119281,-86.79366,6,5.70236832,"1446 Ferguson Avenue, Nashville-Davidson, TN 37212, United States of America",36.1193322,-86.7936564,,1446,Ferguson Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1193,-86.7959,1,21.17623399,"Nashville Chess Center (NCC), 2911 Primrose Avenue, Nashville-Davidson, TN 37212, United States of America",36.1195307,-86.79612259,Nashville Chess Center (NCC),2911,Primrose Avenue,37212,,Midtown,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119329,-86.793795,1,2.888409909,"1464 Ferguson Avenue, Nashville-Davidson, TN 37212, United States of America",36.11935475,-86.79379075,,1464,Ferguson Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119337,-86.79459,7,1.750465605,"1567 Ferguson Avenue, Nashville-Davidson, TN 37212, United States of America",36.11932148,-86.79459323,,1567,Ferguson Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119345,-86.779468,5,2.651220857,"806 Clayton Avenue, Nashville-Davidson, TN 37204, United States of America",36.11936798,-86.77946012,,806,Clayton Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1194,-86.7896,1,154.4734298,"1104 Kirkwood Avenue, Nashville, TN 37204, United States of America",36.120782,-86.789425,,1104,Kirkwood Avenue,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119402,-86.794573,1,9.136447135,"1567 Ferguson Avenue, Nashville-Davidson, TN 37212, United States of America",36.11932148,-86.79459323,,1567,Ferguson Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11941,-86.776993,1,107.4757629,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119437,-86.799075,1,10.08930348,"3006 Brightwood Avenue, Nashville, TN 37212, United States of America",36.119399,-86.799177,,3006,Brightwood Avenue,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119454,-86.794548,1,3.053046903,"1564 Ferguson Avenue, Nashville-Davidson, TN 37212, United States of America",36.11948001,-86.79453713,,1564,Ferguson Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119469,-86.794636,7,3.014442176,"1576 Ferguson Avenue, Nashville-Davidson, TN 37212, United States of America",36.11949505,-86.7946267,,1576,Ferguson Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119521,-86.777103,1,116.4248708,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119522,-86.794872,1,7.275595933,"1598 Ferguson Avenue, Nashville-Davidson, TN 37212, United States of America",36.119522,-86.794791,,1598,Ferguson Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119538,-86.776869,3,95.39112725,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119595,-86.776821,6,91.29989545,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119616,-86.776882,8,96.94751271,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.11963,-86.77693,1,101.3876374,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.11964516,-86.77699566,1,107.4307852,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.11965,-86.7976,1,20.35199669,"3000 Oakland Avenue, Nashville-Davidson, TN 37212, United States of America",36.119468,-86.797576,,3000,Oakland Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11965996,-86.79079693,1,5.62645282,"3000 Granny White Pike, Nashville-Davidson, TN 37204, United States of America",36.11961,-86.790787,,3000,Granny White Pike,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11966,-86.79755,1,33.83023493,"1703 Primrose Avenue, Nashville, TN 37212, United States of America",36.119963,-86.797516,,1703,Primrose Avenue,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.11968,-86.79762,1,23.90236038,"3000 Oakland Avenue, Nashville-Davidson, TN 37212, United States of America",36.119468,-86.797576,,3000,Oakland Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1197,-86.7977,1,21.74947413,"3001 Oakland Avenue, Nashville-Davidson, TN 37212, United States of America",36.119513,-86.797771,,3001,Oakland Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1197,-86.79763,1,24.3468442,"3001 Oakland Avenue, Nashville-Davidson, TN 37212, United States of America",36.119513,-86.797771,,3001,Oakland Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1197,-86.79756,1,29.51015093,"1703 Primrose Avenue, Nashville, TN 37212, United States of America",36.119963,-86.797516,,1703,Primrose Avenue,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.11971,-86.79762,1,27.19788993,"3000 Oakland Avenue, Nashville-Davidson, TN 37212, United States of America",36.119468,-86.797576,,3000,Oakland Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119715,-86.77688,67,98.36811599,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119752,-86.790725,1,88.59690904,"1206 Cedar Lane, Nashville, TN 37212, United States of America",36.120228,-86.791516,,1206,Cedar Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119762,-86.7905,1,96.41430415,"2911 12th Avenue South, Nashville, TN 37204, United States of America",36.120572,-86.790883,,2911,12th Avenue South,37204,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119766,-86.777041,1,113.7028464,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119773,-86.791086,1,9.45882374,"1201 Cedar Lane, Nashville-Davidson, TN 37212, United States of America",36.119702,-86.791028,,1201,Cedar Lane,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119791,-86.806776,1,8.533849523,"2003 Lombardy Avenue, Nashville-Davidson, TN 37215, United States of America",36.11986296,-86.80674298,,2003,Lombardy Avenue,37215,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1198,-86.7989,1,5.469256961,"3000 Brightwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.119766,-86.798856,,3000,Brightwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1198,-86.791,1,7.203420939,"1200 Cedar Lane, Nashville-Davidson, TN 37212, United States of America",36.119861,-86.790973,,1200,Cedar Lane,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.1198,-86.78936,1,76.569286,"1125 Kirkwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.12048653,-86.78929393,,1125,Kirkwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119811,-86.790718,1,85.36807181,"1206 Cedar Lane, Nashville, TN 37212, United States of America",36.120228,-86.791516,,1206,Cedar Lane,37212,,Midtown,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119819,-86.775646,1,34.43009576,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.119824,-86.787524,1,3.13549142,"1007 Kirkwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.11980045,-86.7875432,,1007,Kirkwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11983,-86.78954,1,75.12178236,"1137 Kirkwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.12050429,-86.78948814,,1137,Kirkwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119837,-86.789816,1,77.07995116,"1153 Kirkwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.12052796,-86.78974708,,1153,Kirkwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119838,-86.776912,1,104.7091531,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
36.11984,-86.78948,1,73.38352832,"1133 Kirkwood Avenue, Nashville-Davidson, TN 37212, United States of America",36.12049837,-86.7894234,,1133,Kirkwood Avenue,37212,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119842,-86.787382,6,6.15499144,"1002 Kirkwood Avenue, Nashville-Davidson, TN 37204, United States of America",36.11989522,-86.78736314,,1002,Kirkwood Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119848,-86.787353,1,3.607274806,"1000 Kirkwood Avenue, Nashville-Davidson, TN 37204, United States of America",36.119877,-86.787335,,1000,Kirkwood Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11986,-86.787371,1,3.978895989,"1002 Kirkwood Avenue, Nashville-Davidson, TN 37204, United States of America",36.11989522,-86.78736314,,1002,Kirkwood Avenue,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.119867,-86.787298,1,3.682664068,"10th Avenue South, Nashville-Davidson, TN 37204, United States of America",36.1265722,-86.7862545,10th Avenue South,,10th Avenue South,37204,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11988,-86.80682,1,3.228997549,"2005 Lombardy Avenue, Nashville-Davidson, TN 37215, United States of America",36.119896,-86.80679,,2005,Lombardy Avenue,37215,,,Nashville-Davidson,Davidson County,Tennessee,TN,United States,us,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright,,,,,,
36.11989,-86.77688,1,104.0235303,"810 Gale Lane, Nashville, TN 37204, United States of America",36.119538,-86.775807,,810,Gale Lane,37204,,8th South,Nashville,Davidson County,Tennessee,TN,United States,us,© OpenAddresses contributors,BSD-3-Clause License,,,,,,,
