company,scooter,trips,total_duration,total_distance,used_frequently
SPIN,Powered5216807,42,732.0,143034.78148,False
SPIN,Powered5484122,42,644.0,94596.45972,False
SPIN,Powered5914352,42,1273.0,129990.16164,False
SPIN,Powered6387861,42,883.0,146784.7816,False
SPIN,Powered6700788,42,798.0,117719.82004,False
SPIN,Powered7655120,42,901.0,135685.69988,False
SPIN,Powered8146274,42,969.0,119333.99332,False
SPIN,Powered9105973,42,1089.0,116545.27932,False
SPIN,Powered9614879,42,1363.0,177746.06868,False
SPIN,Powered8545477,43,960.0,118576.11928,False
SPIN,Powered6197635,43,11791.0,91778.21816,False
SPIN,Powered6282137,43,618.0,110511.81456,False
SPIN,Powered1408064,43,897.0,110528.21876,False
SPIN,Powered3446369,43,992.0,124724.41344,False
SPIN,Powered4271548,43,1126.0,107834.64912,False
SPIN,Powered3239745,43,768.0,139271.658,False
SPIN,Powered2497988,43,752.0,78297.2466,False
SPIN,Powered8933929,43,734.0,152217.85264,False
SPIN,Powered5330088,43,585.0,92723.10008,False
SPIN,Powered7098904,44,661.0,125702.10376,False
SPIN,Powered4561082,44,781.0,137559.05952,False
SPIN,Powered3814584,44,678.0,116768.37644,False
SPIN,Powered5000596,44,847.0,92532.81136,False
SPIN,Powered5218322,44,743.0,168536.7508,False
SPIN,Powered5886682,44,1201.0,112959.3212,False
SPIN,Powered7333047,44,1099.0,137526.25112,False
SPIN,Powered3862848,44,672.0,49356.95696,False
SPIN,Powered8571071,44,875.0,125688.9804,False
SPIN,Powered9174710,44,1784.0,111072.8382,False
SPIN,Powered2893860,44,753.0,128553.15372,False
SPIN,Powered9925686,44,786.0,123300.52888,False
SPIN,Powered7679777,44,1142.0,181030.18952,False
SPIN,Powered2301055,45,1319.0,140551.1856,False
SPIN,Powered5787719,45,797.0,86236.8794,False
SPIN,Powered2140542,45,799.0,150951.4484,False
SPIN,Powered7271068,45,1234.0,119143.7046,False
SPIN,Powered2899848,45,828.0,152923.23324,False
SPIN,Powered2983218,45,999.0,190538.06384,False
SPIN,Powered6843540,45,8236.0,118959.97756,False
SPIN,Powered1621088,45,778.0,127188.32428,False
SPIN,Powered5183517,46,2087.0,100534.78012,False
SPIN,Powered1132540,46,730.0,95088.58572,False
SPIN,Powered7590016,46,1189.0,107060.37088,False
SPIN,Powered6802307,46,791.0,115833.33704,False
SPIN,Powered2037234,46,804.0,99333.99268,False
SPIN,Powered8238680,46,1153.0,148188.98112,False
SPIN,Powered8820955,46,1728.0,172467.19712,False
SPIN,Powered2645167,46,798.0,126863.52112,False
SPIN,Powered4802147,47,749.0,102191.60432,False
SPIN,Powered7143380,47,1174.0,175895.67492,False
SPIN,Powered2010402,47,929.0,153753.28576,False
SPIN,Powered4091927,47,793.0,171374.6774,False
SPIN,Powered8898888,47,984.0,220374.0228,False
SPIN,Powered8027632,47,783.0,133402.23524,False
SPIN,Powered4752102,47,1062.0,108848.42868,False
SPIN,Powered1932731,47,8635.0,131994.75488,False
SPIN,Powered1583102,47,1964.0,133999.34812,False
SPIN,Powered1440517,47,5888.0,162805.12332,False
SPIN,Powered3479404,47,1824.0,159701.44868,False
SPIN,Powered3516284,47,708.0,132286.74964,False
SPIN,Powered7560083,47,1213.0,135843.1802,False
SPIN,Powered5229616,47,686.0,145252.62932,False
SPIN,Powered2768699,47,1330.0,141459.97828,False
SPIN,Powered1319821,48,1207.0,138225.07004,False
SPIN,Powered4536513,48,873.0,125446.19824,False
SPIN,Powered9797124,48,1214.0,153615.49048,False
SPIN,Powered6903219,48,2846.0,138297.24852,False
SPIN,Powered1366448,48,1747.0,188805.78032,False
SPIN,Powered9958429,48,1057.0,153149.6112,False
SPIN,Powered9950370,48,1227.0,127148.9542,False
SPIN,Powered4639766,48,1206.0,134064.96492,False
SPIN,Powered5341642,48,1451.0,109625.98776,False
SPIN,Powered4864361,48,822.0,169511.16028,False
SPIN,Powered7678708,48,712.0,143392.39304,False
SPIN,Powered7465952,49,1104.0,121469.82016,False
SPIN,Powered5238541,49,796.0,127972.44504,False
SPIN,Powered4442615,49,943.0,104563.65164,False
SPIN,Powered4330075,49,1611.0,113864.83304,False
SPIN,Powered5695699,49,905.0,158271.00244,False
SPIN,Powered4072571,49,1013.0,138825.46376,False
SPIN,Powered3555620,49,948.0,136669.95188,False
SPIN,Powered8987345,49,2122.0,113182.41832,False
SPIN,Powered8922344,49,1168.0,155091.86848,False
SPIN,Powered7901245,49,1017.0,150196.8552,False
SPIN,Powered2366190,49,705.0,113359.58368,False
SPIN,Powered8626643,49,995.0,207657.48696,False
SPIN,Powered2269250,49,982.0,110790.68596,False
SPIN,Powered2441318,50,845.0,161742.13116,False
SPIN,Powered7368564,50,1115.0,170269.03432,False
SPIN,Powered3289592,50,970.0,123172.57612,False
SPIN,Powered3745490,50,681.0,110639.76732,False
SPIN,Powered4507438,50,1326.0,150308.40376,False
SPIN,Powered3168929,50,750.0,122942.91732,False
SPIN,Powered4154805,50,1336.0,180380.5832,False
SPIN,Powered3090165,50,814.0,124931.10636,False
SPIN,Powered5064728,50,962.0,135606.95972,False
SPIN,Powered3648719,50,1389.0,121866.8018,False
SPIN,Powered1582567,50,958.0,195859.58632,False
SPIN,Powered7266480,50,1070.0,173320.21552,False
SPIN,Powered9423528,50,4885.0,131804.46616,False
SPIN,Powered6063539,50,1374.0,119078.0878,False
SPIN,Powered4429487,50,901.0,155298.5614,False
SPIN,Powered5015212,50,1571.0,136213.91512,False
SPIN,Powered1749928,51,819.0,110551.18464,False
SPIN,Powered7098496,51,1042.0,173681.10792,False
SPIN,Powered2244794,51,1009.0,169783.47,False
SPIN,Powered3760152,51,1360.0,240551.1888,False
SPIN,Powered3726316,51,889.0,137631.238,False
SPIN,Powered6898215,51,706.0,131906.1722,False
SPIN,Powered2882478,51,2831.0,173769.6906,False
SPIN,Powered6381707,51,1043.0,139750.66064,False
SPIN,Powered5602028,51,861.0,144071.52692,False
SPIN,Powered1204821,52,974.0,153113.52196,False
SPIN,Powered3083759,52,882.0,152516.40908,False
SPIN,Powered6990732,52,598.0,111676.51276,False
SPIN,Powered1766571,52,1665.0,112326.11908,False
SPIN,Powered2916283,52,1208.0,147667.32756,False
SPIN,Powered6833714,52,1554.0,166282.81372,False
SPIN,Powered5423677,52,847.0,143832.0256,False
SPIN,Powered7914843,52,785.0,110055.7778,False
SPIN,Powered4479897,52,1074.0,202221.13508,False
SPIN,Powered1760799,52,1200.0,160403.54844,False
SPIN,Powered1879453,52,991.0,209061.68648,False
SPIN,Powered1080426,53,1152.0,115377.30028,False
SPIN,Powered2677973,53,964.0,168458.01064,False
SPIN,Powered6484801,53,986.0,122647.64172,False
SPIN,Powered7034091,53,1600.0,159038.719,False
SPIN,Powered4062486,53,1243.0,194780.18996,False
SPIN,Powered4818654,54,1069.0,134550.52924,False
SPIN,Powered6925371,54,1130.0,163966.54068,False
SPIN,Powered9894834,54,1024.0,142089.89956,False
SPIN,Powered2460555,54,2212.0,178923.89024,False
SPIN,Powered5612294,54,2254.0,183887.80116,False
SPIN,Powered1105561,54,1674.0,140767.72104,False
SPIN,Powered2691190,54,2419.0,164396.33072,False
SPIN,Powered3441411,54,856.0,127552.49752,False
SPIN,Powered7910156,54,1406.0,149311.0284,False
SPIN,Powered5458879,54,1924.0,167883.86364,False
SPIN,Powered6958079,54,1113.0,128976.38208,False
SPIN,Powered2533032,55,874.0,133366.146,False
SPIN,Powered6849297,55,1327.0,196660.11128,False
SPIN,Powered1042430,55,935.0,154488.19392,False
SPIN,Powered9559358,55,1229.0,169589.90044,False
SPIN,Powered3451640,55,910.0,174730.97672,False
SPIN,Powered4398353,55,1160.0,172985.56984,False
SPIN,Powered6724019,55,826.0,151082.682,False
SPIN,Powered1838776,55,1223.0,136223.75764,False
SPIN,Powered2452534,55,1903.0,171568.24696,False
SPIN,Powered4398423,55,1573.0,117168.63892,False
SPIN,Powered8985953,56,1184.0,150853.0232,False
SPIN,Powered8658456,56,1836.0,185708.66736,False
SPIN,Powered3988863,56,1696.0,178408.79836,False
SPIN,Powered9376656,56,1404.0,154685.04432,False
SPIN,Powered1912935,56,1442.0,153392.39336,False
SPIN,Powered7600875,56,965.0,141364.83392,False
SPIN,Powered9138728,56,964.0,168877.95816,False
SPIN,Powered2726691,56,1049.0,159557.09172,False
SPIN,Powered1732409,57,1136.0,173425.2024,False
SPIN,Powered1314235,57,1640.0,180551.18688,False
SPIN,Powered4438725,57,1074.0,152043.96812,False
SPIN,Powered8149970,57,858.0,178054.46764,False
SPIN,Powered4853276,57,1102.0,187011.16084,False
SPIN,Powered2305866,58,1153.0,148464.57168,False
SPIN,Powered8493951,58,2503.0,173828.74572,False
SPIN,Powered7927186,58,1284.0,158963.25968,False
SPIN,Powered2009764,58,1071.0,187982.28948,False
SPIN,Powered2927602,58,1080.0,138412.07792,False
SPIN,Powered4207407,58,1059.0,165095.14964,False
SPIN,Powered9674697,58,754.0,111423.88808,False
SPIN,Powered4747950,58,1291.0,120482.28732,False
SPIN,Powered4047336,58,1346.0,183418.64104,False
SPIN,Powered4205781,58,1752.0,218395.67628,False
SPIN,Powered8805362,59,964.0,162631.2388,False
SPIN,Powered1901424,59,1213.0,194163.39204,False
SPIN,Powered6524711,59,1161.0,169770.34664,False
SPIN,Powered9545126,59,1837.0,179425.85876,False
SPIN,Powered5107676,59,1156.0,165800.53024,False
SPIN,Powered2457400,59,1361.0,201883.20856,False
SPIN,Powered6334214,59,1609.0,183438.32608,False
SPIN,Powered9089235,59,865.0,167660.76652,False
SPIN,Powered3184922,59,1152.0,151781.50092,False
SPIN,Powered3653507,60,2034.0,234924.5482,False
SPIN,Powered9849796,60,1082.0,170675.85848,False
SPIN,Powered4983747,60,1005.0,160944.88704,False
SPIN,Powered9046562,60,1103.0,174140.42552,False
SPIN,Powered4590795,60,4093.0,211417.3296,False
SPIN,Powered7809402,61,2220.0,190767.72264,False
SPIN,Powered3914878,61,1265.0,197952.76224,False
SPIN,Powered4102727,61,973.0,142933.07544,False
SPIN,Powered9255483,61,1419.0,150042.65572,False
SPIN,Powered1519150,61,1215.0,199370.08512,False
SPIN,Powered2950247,61,1235.0,164022.31496,False
SPIN,Powered2870006,61,940.0,158402.23604,False
SPIN,Powered2763775,61,1241.0,161272.97104,False
SPIN,Powered7697366,61,1101.0,179117.4598,False
SPIN,Powered7955424,61,1162.0,186076.12144,False
SPIN,Powered4628040,61,1210.0,164025.5958,False
SPIN,Powered2001665,61,1169.0,157125.98928,False
SPIN,Powered5834310,61,1248.0,147014.4404,False
SPIN,Powered3987919,61,985.0,175193.57516,False
SPIN,Powered4974981,62,976.0,167267.06572,False
SPIN,Powered5774825,62,1126.0,164714.5722,False
SPIN,Powered8192971,62,1341.0,180449.48084,False
SPIN,Powered2895887,62,1082.0,177998.69336,False
SPIN,Powered8636349,62,900.0,166715.8846,False
SPIN,Powered5150679,62,1665.0,167089.90036,False
SPIN,Powered1117549,62,1434.0,191410.76728,False
SPIN,Powered7341390,62,1084.0,181998.03732,False
SPIN,Powered4121208,62,2020.0,154826.12044,False
SPIN,Powered1156321,62,1028.0,152500.00488,False
SPIN,Powered2305965,62,1334.0,166351.71136,False
SPIN,Powered1083720,62,939.0,164206.042,False
SPIN,Powered7347650,63,1222.0,186535.43904,False
SPIN,Powered4528080,63,1232.0,183664.70404,False
SPIN,Powered2109036,63,1163.0,187372.05324,False
SPIN,Powered9767866,63,999.0,162112.86608,False
SPIN,Powered8047445,63,1272.0,160790.68756,False
SPIN,Powered2972656,63,1264.0,214055.12496,False
SPIN,Powered8870605,63,1443.0,185426.51512,False
SPIN,Powered5002512,64,1811.0,167322.84,False
SPIN,Powered2998195,64,1149.0,204028.87792,False
SPIN,Powered1632337,64,973.0,165583.9948,False
SPIN,Powered9878784,64,1061.0,220223.10416,False
SPIN,Powered6661538,64,7827.0,177985.57,False
SPIN,Powered7769726,64,1080.0,167870.74028,False
SPIN,Powered2275783,64,2045.0,190652.89324,False
SPIN,Powered3443392,64,1240.0,203923.89104,False
SPIN,Powered3475787,64,1153.0,160328.08912,False
SPIN,Powered6359726,64,1470.0,163034.78212,False
SPIN,Powered9703898,64,1117.0,193982.94584,False
SPIN,Powered7192419,64,1639.0,165439.63784,False
SPIN,Powered2805981,64,1623.0,200114.8358,False
SPIN,Powered8575679,65,1379.0,151256.56652,False
SPIN,Powered9246933,65,1399.0,171801.1866,False
SPIN,Powered1086663,65,1191.0,181108.92968,False
SPIN,Powered4816640,65,3674.0,215459.32448,False
SPIN,Powered7101892,65,942.0,175239.50692,False
SPIN,Powered7284741,65,1233.0,215974.41636,False
SPIN,Powered9898389,66,1161.0,166269.69036,False
SPIN,Powered9387079,66,1066.0,193336.62036,False
SPIN,Powered6219542,66,1296.0,158182.41976,False
SPIN,Powered6116001,67,1952.0,232306.43788,False
SPIN,Powered1296437,67,1150.0,190387.1452,False
SPIN,Powered7025869,67,2110.0,206404.20608,False
SPIN,Powered7625690,67,989.0,179714.57268,False
SPIN,Powered3776183,67,1363.0,167004.59852,False
SPIN,Powered3649059,67,2168.0,182805.12396,False
SPIN,Powered2937518,67,1235.0,204137.14564,False
SPIN,Powered2444201,67,1435.0,217378.61588,False
SPIN,Powered3400377,67,1213.0,180980.97692,False
SPIN,Powered7277378,67,1808.0,213943.5764,False
SPIN,Powered1787933,67,1397.0,178316.93484,False
SPIN,Powered9080472,68,4275.0,144855.64768,False
SPIN,Powered1968070,68,1364.0,189038.71996,False
SPIN,Powered7701179,68,1883.0,209898.30068,False
SPIN,Powered8283977,68,1275.0,176023.62768,False
SPIN,Powered9776434,68,1158.0,214061.68664,False
SPIN,Powered4591041,68,2806.0,205121.39764,False
SPIN,Powered2474428,68,1066.0,240790.69012,False
SPIN,Powered9631106,68,2104.0,181463.2604,False
SPIN,Powered8299220,68,1238.0,188871.39712,False
SPIN,Powered8086483,68,2567.0,175908.79828,False
SPIN,Powered1852583,68,1934.0,222952.76304,False
SPIN,Powered8370229,69,1361.0,230895.67668,False
SPIN,Powered6580260,69,1346.0,199169.95388,False
SPIN,Powered2650707,69,1402.0,162457.35428,False
SPIN,Powered8606603,69,1369.0,189747.3814,False
SPIN,Powered2793206,69,1506.0,221948.826,False
SPIN,Powered3680694,69,2455.0,200403.54972,False
SPIN,Powered3764735,69,1224.0,169094.4936,False
SPIN,Powered8166631,69,1200.0,192709.97992,False
SPIN,Powered1989812,69,1188.0,214547.25096,False
SPIN,Powered8444080,69,1586.0,189202.76196,False
SPIN,Powered1897818,69,1487.0,189340.55724,False
SPIN,Powered4295279,69,1264.0,130685.69972,False
SPIN,Powered5365832,70,2077.0,184993.44424,False
SPIN,Powered1209061,70,1187.0,189678.48376,False
SPIN,Powered5748743,70,1479.0,195597.11912,False
SPIN,Powered9331077,70,1568.0,209812.99884,False
SPIN,Powered5299331,70,1247.0,190013.12944,False
SPIN,Powered9211962,71,1387.0,160321.52744,False
SPIN,Powered3114843,71,1173.0,208743.445,False
SPIN,Powered2547441,71,1382.0,196794.62572,False
SPIN,Powered6930923,71,1462.0,201479.66524,False
SPIN,Powered7347865,71,1227.0,249645.67728,False
SPIN,Powered9641182,71,1516.0,167860.89776,False
SPIN,Powered5955447,71,1302.0,207654.20612,False
SPIN,Powered9560184,71,1359.0,185547.9062,False
SPIN,Powered7182299,71,2134.0,167687.01324,False
SPIN,Powered8631385,71,1026.0,279301.19004,False
SPIN,Powered7370232,72,1602.0,188802.49948,False
SPIN,Powered4390788,72,1320.0,206610.899,False
SPIN,Powered3209396,72,2069.0,211433.7338,False
SPIN,Powered1058421,72,1158.0,221922.57928,False
SPIN,Powered3208263,72,1245.0,198969.82264,False
SPIN,Powered2354205,72,1406.0,255465.88744,False
SPIN,Powered8694566,72,1384.0,263900.92708,False
SPIN,Powered7302465,73,2382.0,219406.175,False
SPIN,Powered5856322,73,1921.0,176706.0424,False
SPIN,Powered2624133,73,1604.0,230390.42732,False
SPIN,Powered3314677,73,1186.0,193835.30804,False
SPIN,Powered9531229,73,1555.0,246437.01576,False
SPIN,Powered9642505,74,2919.0,282434.39224,False
SPIN,Powered5743469,74,2430.0,161017.06552,False
SPIN,Powered8368304,74,1072.0,207214.57356,False
SPIN,Powered8546104,74,1276.0,231525.59796,False
SPIN,Powered9439811,74,1701.0,232434.39064,False
SPIN,Powered3689165,74,1733.0,223123.36672,False
SPIN,Powered9876847,74,1536.0,223438.32736,False
SPIN,Powered4811470,74,2064.0,224002.63184,False
SPIN,Powered1487476,74,1359.0,288631.899,False
SPIN,Powered9129274,74,1386.0,199117.46044,False
SPIN,Powered8506422,74,1275.0,224773.62924,False
SPIN,Powered5730775,75,2650.0,244396.33328,False
SPIN,Powered2277126,75,1639.0,209475.07232,False
SPIN,Powered5934670,75,1286.0,184297.90616,False
SPIN,Powered9649286,75,1593.0,221765.09896,False
SPIN,Powered9299179,75,1692.0,250836.6222,False
SPIN,Powered9267995,75,1309.0,194137.14532,False
SPIN,Powered1098749,75,1587.0,225127.95996,False
SPIN,Powered2647729,75,1217.0,215400.26936,False
SPIN,Powered8580205,75,1247.0,207178.48432,False
SPIN,Powered1676330,75,2058.0,192565.62296,False
SPIN,Powered2804187,76,3306.0,182362.21056,False
SPIN,Powered7549353,76,1694.0,217322.8416,False
SPIN,Powered7331723,76,4591.0,188041.3446,False
SPIN,Powered2398188,76,1384.0,203805.7808,False
SPIN,Powered1941109,76,1244.0,220196.85744,False
SPIN,Powered6954222,76,1475.0,241476.38568,False
SPIN,Powered6664884,76,1208.0,232342.52712,False
SPIN,Powered7739412,76,1289.0,203408.79916,False
SPIN,Powered6640008,76,2634.0,235813.65584,False
SPIN,Powered4353788,76,1956.0,208727.0408,False
SPIN,Powered5412011,76,2538.0,223818.9048,False
SPIN,Powered6661149,76,1346.0,233631.89724,False
SPIN,Powered3689962,77,2266.0,198211.9486,False
SPIN,Powered8229067,77,1746.0,236440.29628,False
SPIN,Powered3006619,77,1740.0,205715.22968,False
SPIN,Powered3973718,77,1950.0,344813.00316,False
SPIN,Powered6927978,77,1462.0,250259.19436,False
SPIN,Powered2108508,77,1401.0,217116.14868,False
SPIN,Powered8566138,78,1736.0,274498.04028,False
SPIN,Powered4729918,78,1128.0,239416.01816,False
SPIN,Powered4616575,78,1194.0,190275.59664,False
SPIN,Powered7451796,78,1475.0,239183.07852,False
SPIN,Powered9375489,78,1284.0,196633.86456,False
SPIN,Powered5919776,78,2654.0,233149.61376,False
SPIN,Powered3923934,78,2085.0,214002.63152,False
SPIN,Powered6681320,79,1443.0,284809.7204,False
SPIN,Powered5608291,79,1550.0,251450.13928,False
SPIN,Powered2263159,79,1290.0,205242.78872,False
SPIN,Powered7979460,79,1384.0,212332.68396,False
SPIN,Powered2051884,79,2506.0,230134.5218,False
SPIN,Powered5500153,80,1318.0,203782.81492,False
SPIN,Powered6743157,80,1465.0,276213.9196,False
SPIN,Powered7277345,80,1408.0,264822.84312,False
SPIN,Powered1515735,80,1572.0,207687.01452,False
SPIN,Powered8052471,80,1382.0,221702.763,False
SPIN,Powered3583001,80,1596.0,170072.18392,False
SPIN,Powered6183762,80,1579.0,274527.56784,False
SPIN,Powered8314268,80,1657.0,236663.3934,False
SPIN,Powered5088279,80,1912.0,302024.28788,False
SPIN,Powered4857921,81,1156.0,279435.70448,False
SPIN,Powered3409377,81,1747.0,220364.18028,False
SPIN,Powered1756874,81,1405.0,223267.72368,False
SPIN,Powered3919161,81,1445.0,220761.16192,False
SPIN,Powered8193179,81,2475.0,207755.91216,False
SPIN,Powered3836348,81,1829.0,260643.05296,False
SPIN,Powered3246394,81,1509.0,225908.79988,False
SPIN,Powered8915303,81,1850.0,220475.72884,False
SPIN,Powered3047571,81,3957.0,210354.33744,False
SPIN,Powered8400991,81,2534.0,253700.79552,False
SPIN,Powered9122798,82,1526.0,220984.25904,False
SPIN,Powered9075413,82,1629.0,275000.0088,False
SPIN,Powered3522267,82,6394.0,241131.89748,False
SPIN,Powered4755415,82,2443.0,250429.79804,False
SPIN,Powered7234668,83,1470.0,248549.87672,False
SPIN,Powered1724745,83,1516.0,241814.3122,False
SPIN,Powered2578637,84,2063.0,209993.44504,False
SPIN,Powered2403097,84,1414.0,215895.6762,False
SPIN,Powered2308940,84,1449.0,254137.14724,False
SPIN,Powered7569689,84,1896.0,212844.495,False
SPIN,Powered5705561,84,1875.0,250108.27572,False
SPIN,Powered5439706,85,1315.0,245534.78476,False
SPIN,Powered8119378,85,2763.0,271407.489,False
SPIN,Powered2540947,85,1309.0,227933.07816,False
SPIN,Powered5965864,85,1326.0,254419.29948,False
SPIN,Powered5745988,85,1507.0,244593.18368,False
SPIN,Powered5479499,85,1782.0,272385.17932,False
SPIN,Powered2199743,86,1615.0,228753.28816,False
SPIN,Powered7049691,86,1331.0,241847.1206,False
SPIN,Powered8317889,86,1904.0,284694.891,False
SPIN,Powered2298346,86,1903.0,242608.27548,False
SPIN,Powered5133252,86,1714.0,232470.47988,False
SPIN,Powered7950702,86,1858.0,218631.89676,False
SPIN,Powered3005365,86,1755.0,274435.70432,False
SPIN,Powered5562108,86,1596.0,241089.24656,False
SPIN,Powered9939396,87,1900.0,184042.00064,False
SPIN,Powered1572748,87,1460.0,228028.22252,False
SPIN,Powered4664287,89,2021.0,208480.9778,False
SPIN,Powered3476041,89,2099.0,290351.05916,False
SPIN,Powered4963273,90,1542.0,223018.37984,False
SPIN,Powered9858918,90,1686.0,226519.03612,False
SPIN,Powered9353764,91,2081.0,266492.79068,False
SPIN,Powered2781656,92,1754.0,250620.08676,False
SPIN,Powered3997320,94,2025.0,250029.53556,False
SPIN,Powered5732434,94,1968.0,281692.9224,False
SPIN,Powered1943283,95,2979.0,207496.7258,False
SPIN,Powered6298777,95,1370.0,219206.04376,False
SPIN,Powered1199762,96,1759.0,271643.70948,False
SPIN,Powered5323721,96,2241.0,289406.17724,False
SPIN,Powered8619510,96,1806.0,259730.97944,False
SPIN,Powered2521287,97,2137.0,247687.0158,False
SPIN,Powered1245835,98,2221.0,259166.67496,False
SPIN,Powered9766565,98,1990.0,270547.90892,False
SPIN,Powered4741078,114,1892.0,362513.13496,False
Bolt Mobility,Powered-1e5cf2e7-11c5-06d3-9bb4-3497eeaab2bc,1,5271.0,27063.65,False
Bolt Mobility,Powered-c611294c-3891-92ad-5c47-dc653362866e,1,687.0,8474.41,False
Bolt Mobility,Powered-ac5c839f-3421-41c7-0647-ad018f3bcd3b,1,411.0,1174.54,False
Bolt Mobility,Powered-0d6ecd4b-30bf-936c-b722-96ab9f6bfb5b,1,1468.0,7017.72,False
Bolt Mobility,Powered-8056ec65-315b-450d-4c9e-afad1402b6cf,2,5364.0,44386.48,False
Bolt Mobility,Powered-0cf6fb25-5afa-09e8-004a-aefd4e320266,2,393.0,3.28,False
Bolt Mobility,Powered-6be926b1-92b1-2678-aeed-c00f542a496d,2,2039.0,10521.65,False
Bolt Mobility,Powered-877e8356-8d3f-de39-499e-5e562c29bdf5,2,258.0,577.43,False
Bolt Mobility,Powered-44c78418-a8f1-ff86-c13e-eb8fdb8ddd6c,3,5691.0,32870.74,False
Bolt Mobility,Powered-c7700ce4-2989-8574-dafd-32218af08a4d,4,7690.0,56699.47,False
Bolt Mobility,Powered-630c1b69-c703-9866-014c-7da285c3bc5f,4,3207.0,24386.49,False
Bolt Mobility,Powered-3e8c7e04-8c20-31d3-d2a3-1d8a4d103bcb,5,6153.0,51397.64,False
Bolt Mobility,Powered-448c6723-e80f-5135-00b3-12879c6175b1,7,15411.0,92746.07,False
Bolt Mobility,Powered-41879351-f267-1574-eb1f-5c79437c4453,8,15112.0,82562.36,False
Bolt Mobility,Powered-1a8321d0-5c21-04a4-bd7d-7b96ba51f17b,8,12002.0,38320.23,False
Bolt Mobility,Powered-7d766e81-e0af-f7f7-e815-e8f36bdb61d8,9,8666.0,51830.71,False
Bolt Mobility,Powered-5648f99e-8e67-b68f-a136-22d4e9a27f28,9,7085.0,34153.53,False
Bolt Mobility,Powered-36db49d7-885c-25bf-0a49-b052e7d4414b,10,18897.0,118743.44,False
Bolt Mobility,Powered-afa85938-bb16-ff8e-2d95-a166a4d6ab7b,10,21620.0,118533.47,False
Bolt Mobility,Powered-2826ffdd-23e0-4499-1a6f-9a3ab7782cb1,11,11527.0,63438.32,False
Bolt Mobility,Powered-0f91407b-d7b1-3cc2-c2d2-0983254594f6,11,7051.0,66151.57,False
Bolt Mobility,Powered-28767ef1-7664-cc64-7230-40e4912e3ec7,11,13720.0,83795.93,False
Bolt Mobility,Powered-7ec99784-4c4c-1f4f-bd5e-dcfab9ebcdfc,11,14727.0,92841.21,False
Bolt Mobility,Powered-3104c3ae-e1dd-e3bd-ad18-8d8dfe175f39,12,15021.0,60600.39,False
Bolt Mobility,Powered-808fd5e7-5804-b8b4-5829-fe3269f028c7,14,6972.0,55954.72,False
Bolt Mobility,Powered-27981186-27f4-1a19-23ae-f0623ce566ae,14,12718.0,70131.23,False
Bolt Mobility,Powered-f89f8f2f-fd15-d85a-0d43-d096b4804da8,15,18379.0,88622.04,False
Bolt Mobility,Powered-67373288-545c-1099-ac11-b40018c553b2,17,18855.0,128126.64,False
Bolt Mobility,Powered-69ac4254-a503-97de-96dc-ba93e2dd2a34,17,27475.0,157470.48,False
Bolt Mobility,Powered-4e2013fe-7a40-a946-a583-9a2e65a5a9b3,17,13714.0,68152.9,False
Bolt Mobility,Powered-27b1b296-94eb-f036-af8c-7c8d6f2542ab,18,5882.0,11689.63,False
Bolt Mobility,Powered-67e99b38-1095-40f9-d0ff-61c78b58f84d,18,16619.0,127155.5,False
Bolt Mobility,Powered-a31e04a0-8105-576f-1478-751e04928df7,19,29352.0,179799.88,False
Bolt Mobility,Powered-87979fd3-86f8-72fe-d960-c79ba59ef3c1,21,21927.0,111302.49,False
Bolt Mobility,Powered-787173c1-7321-4968-b2dd-32ae7a4f4b40,21,38467.0,222601.68,False
Bolt Mobility,Powered-59c10a78-d10e-01c2-d488-d9c6fc6b8342,21,15468.0,114356.96,False
Bolt Mobility,Powered-562d8e8a-d278-282f-4f8a-95cd2b60f852,21,27034.0,204127.29,False
Bolt Mobility,Powered-743742ac-72b1-03bb-6da4-d0c18dda04b6,22,18043.0,92841.21,False
Bolt Mobility,Powered-bb065a76-aefe-4fc9-86f2-7b8b459de67d,23,32178.0,219862.21,False
Bolt Mobility,Powered-45b8ebff-b9cd-63af-e39c-83b54fa42129,23,18341.0,95564.3,False
Bolt Mobility,Powered-17bf864f-72d0-d3a2-9100-ba94bcd9adfb,23,22894.0,153467.86,False
Bolt Mobility,Powered-23eb2d8e-15ee-9258-6ec4-2d6eb836bbca,23,22895.0,136545.27,False
Bolt Mobility,Powered-7b5398ae-ac1d-b322-2115-077efd5fcdab,24,19922.0,163999.37,False
Bolt Mobility,Powered-8fb6254e-f7ee-4dea-36fb-27b03738180b,24,25091.0,160337.92,False
Bolt Mobility,Powered-2651de71-6602-3b70-5d9b-990dc39b34b3,24,42002.0,201112.21,False
Bolt Mobility,Powered-ee937c67-1298-2553-9d95-06c32f26c9bf,24,33483.0,201036.77,False
Bolt Mobility,Powered-a67b70f0-803f-511f-ff76-bd658d396779,25,23598.0,133605.66,False
Bolt Mobility,Powered-29d048c3-7cf7-a2c0-31ad-919c47cf65c9,25,19217.0,111666.68,False
Bolt Mobility,Powered-64b5b822-bf0c-9c86-1207-f46b16a4c990,25,31731.0,207952.76,False
Bolt Mobility,Powered-61e8d6b5-f1de-136c-4d17-94f3f33848ac,26,37385.0,248874.68,False
Bolt Mobility,Powered-47ad31f3-f77e-3f74-d37d-5a3c8593757f,26,17470.0,108838.6,False
Bolt Mobility,Powered-fb7e0d45-2453-8001-ed25-2bf53d14984a,27,36385.0,248110.25,False
